id,name,acronym,graph_id,rgb_triplet,structure_id_path,structure_set_ids
647,"Cortical amygdalar area, posterior part,COAp","['posterior part', 'COAp']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647]","[112905828, 691663206, 688152358, 687527945, 12, 184527634, 167587189, 114512891]"
655,"Cortical amygdalar area, posterior part, lateral zone,COApl","['posterior part', 'lateral zone', 'COApl']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 655]","[184527634, 12, 691663206]"
584,"Cortical amygdalar area, posterior part, lateral zone, layers 1-2,COApl1-2","['posterior part', 'lateral zone', 'layers 1-2', 'COApl1-2']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 655, 584]",[]
376,"Cortical amygdalar area, posterior part, lateral zone, layers 1-3,COApl1-3","['posterior part', 'lateral zone', 'layers 1-3', 'COApl1-3']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 655, 376]",[]
216,"Cortical amygdalar area, posterior part, lateral zone, layer 1,COApl1","['posterior part', 'lateral zone', 'layer 1', 'COApl1']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 655, 216]",[12]
224,"Cortical amygdalar area, posterior part, lateral zone, layer 2,COApl2","['posterior part', 'lateral zone', 'layer 2', 'COApl2']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 655, 224]",[12]
232,"Cortical amygdalar area, posterior part, lateral zone, layer 3,COApl3","['posterior part', 'lateral zone', 'layer 3', 'COApl3']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 655, 232]",[12]
663,"Cortical amygdalar area, posterior part, medial zone,COApm","['posterior part', 'medial zone', 'COApm']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 663]","[184527634, 12, 691663206]"
592,"Cortical amygdalar area, posterior part, medial zone, layers 1-2,COApm1-2","['posterior part', 'medial zone', 'layers 1-2', 'COApm1-2']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 663, 592]",[]
383,"Cortical amygdalar area, posterior part, medial zone, layers 1-3,COApm1-3","['posterior part', 'medial zone', 'layers 1-3', 'COApm1-3']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 663, 383]",[]
240,"Cortical amygdalar area, posterior part, medial zone, layer 1,COApm1","['posterior part', 'medial zone', 'layer 1', 'COApm1']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 663, 240]",[12]
248,"Cortical amygdalar area, posterior part, medial zone, layer 2,COApm2","['posterior part', 'medial zone', 'layer 2', 'COApm2']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 663, 248]",[12]
256,"Cortical amygdalar area, posterior part, medial zone, layer 3,COApm3","['posterior part', 'medial zone', 'layer 3', 'COApm3']",1,"[97, 231, 183]","[997, 8, 567, 688, 695, 698, 631, 647, 663, 256]",[12]
788,"Piriform-amygdalar area,PAA",['PAA'],1,"[89, 218, 171]","[997, 8, 567, 688, 695, 698, 788]","[112905828, 688152358, 691663206, 687527945, 12, 184527634, 167587189, 114512891]"
400,"Piriform-amygdalar area, layers 1-3,PAA1-3","['layers 1-3', 'PAA1-3']",1,"[89, 218, 171]","[997, 8, 567, 688, 695, 698, 788, 400]",[]
408,"Piriform-amygdalar area, molecular layer,PAA1","['molecular layer', 'PAA1']",1,"[89, 218, 171]","[997, 8, 567, 688, 695, 698, 788, 408]",[12]
416,"Piriform-amygdalar area, pyramidal layer,PAA2","['pyramidal layer', 'PAA2']",1,"[89, 218, 171]","[997, 8, 567, 688, 695, 698, 788, 416]",[12]
424,"Piriform-amygdalar area, polymorph layer,PAA3","['polymorph layer', 'PAA3']",1,"[89, 218, 171]","[997, 8, 567, 688, 695, 698, 788, 424]",[12]
566,"Postpiriform transition area,TR",['TR'],1,"[168, 236, 211]","[997, 8, 567, 688, 695, 698, 566]","[112905828, 691663206, 688152358, 687527945, 12, 184527634, 167587189, 114512891]"
517,"Postpiriform transition area, layers 1-3,TR1-3","['layers 1-3', 'TR1-3']",1,"[168, 236, 211]","[997, 8, 567, 688, 695, 698, 566, 517]",[]
1140,"Postpiriform transition area, layers 1,TR1","['layers 1', 'TR1']",1,"[168, 236, 211]","[997, 8, 567, 688, 695, 698, 566, 1140]",[12]
1141,"Postpiriform transition area, layers 2,TR2","['layers 2', 'TR2']",1,"[168, 236, 211]","[997, 8, 567, 688, 695, 698, 566, 1141]",[12]
1142,"Postpiriform transition area, layers 3,TR3","['layers 3', 'TR3']",1,"[168, 236, 211]","[997, 8, 567, 688, 695, 698, 566, 1142]",[12]
1089,"Hippocampal formation,HPF",['HPF'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089]","[2, 112905828, 691663206, 12, 184527634, 112905813, 687527670, 114512891, 114512892]"
1080,"Hippocampal region,HIP",['HIP'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080]","[112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
375,"Ammon's horn,CA",['CA'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
382,"Field CA1,CA1",['CA1'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 382]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 112905813, 167587189, 114512891, 114512892]"
391,"Field CA1, stratum lacunosum-moleculare,CA1slm","['stratum lacunosum-moleculare', 'CA1slm']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 382, 391]",[12]
399,"Field CA1, stratum oriens,CA1so","['stratum oriens', 'CA1so']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 382, 399]",[12]
407,"Field CA1, pyramidal layer,CA1sp","['pyramidal layer', 'CA1sp']",1,"[102, 168, 61]","[997, 8, 567, 688, 695, 1089, 1080, 375, 382, 407]","[10, 12]"
415,"Field CA1, stratum radiatum,CA1sr","['stratum radiatum', 'CA1sr']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 382, 415]",[12]
423,"Field CA2,CA2",['CA2'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 423]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189]"
431,"Field CA2, stratum lacunosum-moleculare,CA2slm","['stratum lacunosum-moleculare', 'CA2slm']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 423, 431]",[12]
438,"Field CA2, stratum oriens,CA2so","['stratum oriens', 'CA2so']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 423, 438]",[12]
446,"Field CA2, pyramidal layer,CA2sp","['pyramidal layer', 'CA2sp']",1,"[102, 168, 61]","[997, 8, 567, 688, 695, 1089, 1080, 375, 423, 446]","[10, 12]"
454,"Field CA2, stratum radiatum,CA2sr","['stratum radiatum', 'CA2sr']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 423, 454]",[12]
463,"Field CA3,CA3",['CA3'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 463]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189, 112905813, 114512891]"
471,"Field CA3, stratum lacunosum-moleculare,CA3slm","['stratum lacunosum-moleculare', 'CA3slm']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 463, 471]",[12]
479,"Field CA3, stratum lucidum,CA3slu","['stratum lucidum', 'CA3slu']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 463, 479]",[12]
486,"Field CA3, stratum oriens,CA3so","['stratum oriens', 'CA3so']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 463, 486]",[12]
495,"Field CA3, pyramidal layer,CA3sp","['pyramidal layer', 'CA3sp']",1,"[102, 168, 61]","[997, 8, 567, 688, 695, 1089, 1080, 375, 463, 495]","[10, 12]"
504,"Field CA3, stratum radiatum,CA3sr","['stratum radiatum', 'CA3sr']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 375, 463, 504]",[12]
726,"Dentate gyrus,DG",['DG'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726]","[3, 112905828, 691663206, 688152359, 687527945, 10, 12, 184527634, 112905813, 167587189, 114512891]"
10703,"Dentate gyrus, molecular layer,DG-mo","['molecular layer', 'DG-mo']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 10703]","[184527634, 12, 691663206]"
10704,"Dentate gyrus, polymorph layer,DG-po","['polymorph layer', 'DG-po']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 10704]","[184527634, 12, 691663206]"
632,"Dentate gyrus, granule cell layer,DG-sg","['granule cell layer', 'DG-sg']",1,"[102, 168, 61]","[997, 8, 567, 688, 695, 1089, 1080, 726, 632]","[184527634, 12, 691663206]"
10702,"Dentate gyrus, subgranular zone,DG-sgz","['subgranular zone', 'DG-sgz']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 10702]",[]
734,"Dentate gyrus crest,DGcr",['DGcr'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 734]",[]
742,"Dentate gyrus crest, molecular layer,DGcr-mo","['molecular layer', 'DGcr-mo']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 734, 742]",[]
751,"Dentate gyrus crest, polymorph layer,DGcr-po","['polymorph layer', 'DGcr-po']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 734, 751]",[]
758,"Dentate gyrus crest, granule cell layer,DGcr-sg","['granule cell layer', 'DGcr-sg']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 734, 758]",[]
766,"Dentate gyrus lateral blade,DGlb",['DGlb'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 766]",[]
775,"Dentate gyrus lateral blade, molecular layer,DGlb-mo","['molecular layer', 'DGlb-mo']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 766, 775]",[]
782,"Dentate gyrus lateral blade, polymorph layer,DGlb-po","['polymorph layer', 'DGlb-po']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 766, 782]",[]
790,"Dentate gyrus lateral blade, granule cell layer,DGlb-sg","['granule cell layer', 'DGlb-sg']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 766, 790]",[]
799,"Dentate gyrus medial blade,DGmb",['DGmb'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 799]",[]
807,"Dentate gyrus medial blade, molecular layer,DGmb-mo","['molecular layer', 'DGmb-mo']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 799, 807]",[]
815,"Dentate gyrus medial blade, polymorph layer,DGmb-po","['polymorph layer', 'DGmb-po']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 799, 815]",[]
823,"Dentate gyrus medial blade, granule cell layer,DGmb-sg","['granule cell layer', 'DGmb-sg']",1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 726, 799, 823]",[]
982,"Fasciola cinerea,FC",['FC'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 982]","[3, 112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189]"
19,"Induseum griseum,IG",['IG'],1,"[126, 208, 75]","[997, 8, 567, 688, 695, 1089, 1080, 19]","[3, 112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189]"
822,"Retrohippocampal region,RHP",['RHP'],1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
909,"Entorhinal area,ENT",['ENT'],1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909]","[112905828, 691663206, 10, 12, 184527634, 114512891]"
918,"Entorhinal area, lateral part,ENTl","['lateral part', 'ENTl']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189, 114512891]"
1121,"Entorhinal area, lateral part, layer 1,ENTl1","['lateral part', 'layer 1', 'ENTl1']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 1121]","[184527634, 12, 691663206]"
20,"Entorhinal area, lateral part, layer 2,ENTl2","['lateral part', 'layer 2', 'ENTl2']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 20]","[184527634, 12, 691663206]"
999,"Entorhinal area, lateral part, layer 2/3,ENTl2/3","['lateral part', 'layer 2/3', 'ENTl2/3']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 999]",[12]
715,"Entorhinal area, lateral part, layer 2a,ENTl2a","['lateral part', 'layer 2a', 'ENTl2a']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 715]",[12]
764,"Entorhinal area, lateral part, layer 2b,ENTl2b","['lateral part', 'layer 2b', 'ENTl2b']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 764]",[12]
52,"Entorhinal area, lateral part, layer 3,ENTl3","['lateral part', 'layer 3', 'ENTl3']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 52]","[184527634, 12, 691663206]"
92,"Entorhinal area, lateral part, layer 4,ENTl4","['lateral part', 'layer 4', 'ENTl4']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 92]",[12]
312,"Entorhinal area, lateral part, layer 4/5,ENTl4/5","['lateral part', 'layer 4/5', 'ENTl4/5']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 312]",[12]
139,"Entorhinal area, lateral part, layer 5,ENTl5","['lateral part', 'layer 5', 'ENTl5']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 139]","[184527634, 12, 691663206]"
387,"Entorhinal area, lateral part, layer 5/6,ENTl5/6","['lateral part', 'layer 5/6', 'ENTl5/6']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 387]",[]
28,"Entorhinal area, lateral part, layer 6a,ENTl6a","['lateral part', 'layer 6a', 'ENTl6a']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 28]","[184527634, 12, 691663206]"
60,"Entorhinal area, lateral part, layer 6b,ENTl6b","['lateral part', 'layer 6b', 'ENTl6b']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 918, 60]",[12]
926,"Entorhinal area, medial part, dorsal zone,ENTm","['medial part', 'dorsal zone', 'ENTm']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189, 114512891]"
526,"Entorhinal area, medial part, dorsal zone, layer 1,ENTm1","['medial part', 'dorsal zone', 'layer 1', 'ENTm1']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 526]","[184527634, 12, 691663206]"
543,"Entorhinal area, medial part, dorsal zone, layer 2,ENTm2","['medial part', 'dorsal zone', 'layer 2', 'ENTm2']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 543]","[184527634, 12, 691663206]"
468,"Entorhinal area, medial part, dorsal zone, layer 2a,ENTm2a","['medial part', 'dorsal zone', 'layer 2a', 'ENTm2a']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 468]",[]
508,"Entorhinal area, medial part, dorsal zone, layer 2b,ENTm2b","['medial part', 'dorsal zone', 'layer 2b', 'ENTm2b']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 508]",[]
664,"Entorhinal area, medial part, dorsal zone, layer 3,ENTm3","['medial part', 'dorsal zone', 'layer 3', 'ENTm3']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 664]","[184527634, 12, 691663206]"
712,"Entorhinal area, medial part, dorsal zone, layer 4,ENTm4","['medial part', 'dorsal zone', 'layer 4', 'ENTm4']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 712]",[12]
727,"Entorhinal area, medial part, dorsal zone, layer 5,ENTm5","['medial part', 'dorsal zone', 'layer 5', 'ENTm5']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 727]","[184527634, 12, 691663206]"
550,"Entorhinal area, medial part, dorsal zone, layer 5/6,ENTm5/6","['medial part', 'dorsal zone', 'layer 5/6', 'ENTm5/6']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 550]",[]
743,"Entorhinal area, medial part, dorsal zone, layer 6,ENTm6","['medial part', 'dorsal zone', 'layer 6', 'ENTm6']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 926, 743]","[184527634, 12, 691663206]"
934,"Entorhinal area, medial part, ventral zone,ENTmv","['medial part', 'ventral zone', 'ENTmv']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 934]","[687527945, 184527634, 12]"
259,"Entorhinal area, medial part, ventral zone, layer 1,ENTmv1","['medial part', 'ventral zone', 'layer 1', 'ENTmv1']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 934, 259]",[12]
324,"Entorhinal area, medial part, ventral zone, layer 2,ENTmv2","['medial part', 'ventral zone', 'layer 2', 'ENTmv2']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 934, 324]",[12]
371,"Entorhinal area, medial part, ventral zone, layer 3,ENTmv3","['medial part', 'ventral zone', 'layer 3', 'ENTmv3']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 934, 371]",[12]
419,"Entorhinal area, medial part, ventral zone, layer 4,ENTmv4","['medial part', 'ventral zone', 'layer 4', 'ENTmv4']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 934, 419]",[]
1133,"Entorhinal area, medial part, ventral zone, layer 5/6,ENTmv5/6","['medial part', 'ventral zone', 'layer 5/6', 'ENTmv5/6']",1,"[50, 184, 37]","[997, 8, 567, 688, 695, 1089, 822, 909, 934, 1133]",[]
843,"Parasubiculum,PAR",['PAR'],1,"[114, 213, 105]","[997, 8, 567, 688, 695, 1089, 822, 843]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189, 114512891]"
10693,"Parasubiculum, layer 1,PAR1","['layer 1', 'PAR1']",1,"[114, 213, 105]","[997, 8, 567, 688, 695, 1089, 822, 843, 10693]",[12]
10694,"Parasubiculum, layer 2,PAR2","['layer 2', 'PAR2']",1,"[114, 213, 105]","[997, 8, 567, 688, 695, 1089, 822, 843, 10694]",[12]
10695,"Parasubiculum, layer 3,PAR3","['layer 3', 'PAR3']",1,"[114, 213, 105]","[997, 8, 567, 688, 695, 1089, 822, 843, 10695]",[12]
1037,"Postsubiculum,POST",['POST'],1,"[72, 200, 60]","[997, 8, 567, 688, 695, 1089, 822, 1037]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189, 114512891]"
10696,"Postsubiculum, layer 1,POST1","['layer 1', 'POST1']",1,"[72, 200, 60]","[997, 8, 567, 688, 695, 1089, 822, 1037, 10696]",[12]
10697,"Postsubiculum, layer 2,POST2","['layer 2', 'POST2']",1,"[72, 200, 60]","[997, 8, 567, 688, 695, 1089, 822, 1037, 10697]",[12]
10698,"Postsubiculum, layer 3,POST3","['layer 3', 'POST3']",1,"[72, 200, 60]","[997, 8, 567, 688, 695, 1089, 822, 1037, 10698]",[12]
1084,"Presubiculum,PRE",['PRE'],1,"[89, 185, 71]","[997, 8, 567, 688, 695, 1089, 822, 1084]","[112905828, 691663206, 688152359, 687527945, 12, 184527634, 167587189, 114512891]"
10699,"Presubiculum, layer 1,PRE1","['layer 1', 'PRE1']",1,"[89, 185, 71]","[997, 8, 567, 688, 695, 1089, 822, 1084, 10699]",[12]
10700,"Presubiculum, layer 2,PRE2","['layer 2', 'PRE2']",1,"[89, 185, 71]","[997, 8, 567, 688, 695, 1089, 822, 1084, 10700]",[12]
10701,"Presubiculum, layer 3,PRE3","['layer 3', 'PRE3']",1,"[89, 185, 71]","[997, 8, 567, 688, 695, 1089, 822, 1084, 10701]",[12]
502,"Subiculum,SUB",['SUB'],1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502]","[112905828, 691663206, 688152359, 687527945, 10, 12, 184527634, 112905813, 167587189, 114512891, 114512892]"
509,"Subiculum, dorsal part,SUBd","['dorsal part', 'SUBd']",1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502, 509]",[12]
829,"Subiculum, dorsal part, molecular layer,SUBd-m","['dorsal part', 'molecular layer', 'SUBd-m']",1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502, 509, 829]",[12]
845,"Subiculum, dorsal part, pyramidal layer,SUBd-sp","['dorsal part', 'pyramidal layer', 'SUBd-sp']",1,"[75, 181, 71]","[997, 8, 567, 688, 695, 1089, 822, 502, 509, 845]",[12]
837,"Subiculum, dorsal part, stratum radiatum,SUBd-sr","['dorsal part', 'stratum radiatum', 'SUBd-sr']",1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502, 509, 837]",[12]
518,"Subiculum, ventral part,SUBv","['ventral part', 'SUBv']",1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502, 518]",[12]
853,"Subiculum, ventral part, molecular layer,SUBv-m","['ventral part', 'molecular layer', 'SUBv-m']",1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502, 518, 853]",[12]
870,"Subiculum, ventral part, pyramidal layer,SUBv-sp","['ventral part', 'pyramidal layer', 'SUBv-sp']",1,"[75, 181, 71]","[997, 8, 567, 688, 695, 1089, 822, 502, 518, 870]",[12]
861,"Subiculum, ventral part, stratum radiatum,SUBv-sr","['ventral part', 'stratum radiatum', 'SUBv-sr']",1,"[79, 194, 68]","[997, 8, 567, 688, 695, 1089, 822, 502, 518, 861]",[12]
484682470,"Prosubiculum,ProS",['ProS'],1,"[88, 186, 72]","[997, 8, 567, 688, 695, 1089, 822, 484682470]","[112905828, 691663206, 688152359, 184527634, 167587189, 114512891]"
484682475,"Prosubiculum, dorsal part,ProSd","['dorsal part', 'ProSd']",1,"[88, 186, 72]","[997, 8, 567, 688, 695, 1089, 822, 484682470, 484682475]",[]
484682479,"Prosubiculum, dorsal part, molecular layer,ProSd-m","['dorsal part', 'molecular layer', 'ProSd-m']",1,"[88, 186, 72]","[997, 8, 567, 688, 695, 1089, 822, 484682470, 484682475, 484682479]",[]
484682483,"Prosubiculum, dorsal part, pyramidal layer,ProSd-sp","['dorsal part', 'pyramidal layer', 'ProSd-sp']",1,"[86, 184, 75]","[997, 8, 567, 688, 695, 1089, 822, 484682470, 484682475, 484682483]",[]
484682487,"Prosubiculum, dorsal part, stratum radiatum,ProSd-sr","['dorsal part', 'stratum radiatum', 'ProSd-sr']",1,"[88, 186, 72]","[997, 8, 567, 688, 695, 1089, 822, 484682470, 484682475, 484682487]",[]
